X.PROBE_ID	UTR_TAG	ALN_BASIS	BWA_NUM_MISMATCHES	NUM_HITS	HIT	SNP_INFO	gene	uniq	Chr	Strand	P_start	P_end	Gene_symbol
ILMN_2398403	inclUTR	exome	0	3	chrX|+|102885283-102885332|1369_NM_001006640,TCEAL1|exonic;chrX|+|102885283-102885332|1369_NM_001006639,TCEAL1|exonic;chrX|+|102885283-102885332|1369_NM_004780,TCEAL1|exonic;	NA	1	1	X	+	102885283	102885332	TCEAL1
ILMN_3275137	inclUTR	exome	0	1	chr6|+|41090864-41090913|898_NR_026938,LOC221442|exonic;	NA	1	1	6	+	41090864	41090913	LOC221442
ILMN_2299440	inclUTR	exome	0	3	chr19|+|36353829-36353878|862_NM_199179,KIRREL2|exonic;chr19|+|36353828-36353877|862_NM_199180,KIRREL2|exonic;chr19|+|36353828-36353877|862_NM_032123,KIRREL2|exonic;	NA	1	1	19	+	36353828	36353878	KIRREL2
ILMN_1802708	inclUTR	exome	0	4	chr6|+|26415219-26415268|786_NM_001145008,BTN3A1|exonic;chr6|+|26415219-26415268|786_NM_001145009,BTN3A1|exonic;chr6|+|26415219-26415268|786_NM_194441,BTN3A1|exonic;chr6|+|26415219-26415268|786_NM_007048,BTN3A1|exonic;	NA	1	1	6	+	26415219	26415268	BTN3A1
ILMN_1657797	inclUTR	exome	0	2	chr11|-|65651411-65651460|1085_NM_004214,FIBP|exonic;chr11|-|65651411-65651460|1085_NM_198897,FIBP|exonic;	NA	1	1	11	-	65651411	65651460	FIBP
ILMN_1655734	inclUTR	exome	0	1	chr1|+|84962023-84962053:84963111-84963130|1233_NM_025065,RPF1|exonic;	NA	1	1	1	+	84962023	84963130	RPF1
ILMN_1716678	inclUTR	exome	0	1	chr14|-|74946780-74946829|1156_NM_006432,NPC2|exonic;	NA	1	1	14	-	74946780	74946829	NPC2
ILMN_1803217	inclUTR	exome	0	1	chr10|+|47000428-47000477|943_NM_014696,GPRIN2|exonic;	NA	1	1	10	+	47000428	47000477	GPRIN2
ILMN_2367418	inclUTR	exome	0	4	chr19|-|54598219-54598268|1001_NM_130771,OSCAR|exonic;chr19|-|54598219-54598268|1001_NM_206818,OSCAR|exonic;chr19|-|54598219-54598268|1001_NM_133168,OSCAR|exonic;chr19|-|54598219-54598268|1001_NM_133169,OSCAR|exonic;	NA	1	1	19	-	54598219	54598268	OSCAR
ILMN_1774287	inclUTR	exome	0	4	chr6_cox_hap2|+|3428962-3429006:3429087-3429092|611_NM_001710,CFB|exonic;chr6|+|31919206-31919250:31919331-31919336|828_NM_001710,CFB|exonic;chr6_ssto_hap7|+|3251916-3251960:3252041-3252046|609_NM_001710,CFB|exonic;chr6_mcf_hap5|+|3299050-3299094:3299175-3299180|610_NM_001710,CFB|exonic;chr6_ssto_hap7|+|3251916-3251960:3252041-3252046|609_NM_001710,CFB|exonic;chr6_ssto_hap7|+|3251916-3251960:3252041-3252046|609_NM_001710,CFB|exonic;	NA	1	1	6	+	31919206	31919336	CFB
ILMN_2099487	inclUTR	exome	0	1	chr17|-|26205700-26205749|12_NM_001076680,C17orf108|exonic;	NA	1	1	17	-	26205700	26205749	C17orf108
ILMN_1793841	inclUTR	exome	0	5	chr19|+|56890628-56890677|127_NR_033418,ZNF542|exonic;chr19|+|56890628-56890677|127_NR_024056,ZNF542|exonic;chr19|+|56890627-56890676|127_NR_003127,ZNF542|exonic;chr19|+|56890629-56890678|127_NR_024057,ZNF542|exonic;chr19|+|56890628-56890677|127_NR_024055,ZNF542|exonic;	NA	1	1	19	+	56890627	56890678	ZNF542
ILMN_1757552	inclUTR	exome	0	1	chr17|-|40554544-40554593|894_NM_012232,PTRF|exonic;	NA	1	1	17	-	40554544	40554593	PTRF
ILMN_3239525	inclUTR	exome	0	1	chr11|+|62434535-62434584|1061_NM_001043229,METTL12|exonic;	NA	1	1	11	+	62434535	62434584	METTL12
ILMN_2208777	inclUTR	exome	0	2	chr1|-|116379028-116379077|1472_NM_005599,NHLH2|exonic;chr1|-|116379028-116379077|1472_NM_001111061,NHLH2|exonic;	NA	1	1	1	-	116379028	116379077	NHLH2
ILMN_1787013	inclUTR	exome	0	2	chr1|-|116380065-116380114|1472_NM_005599,NHLH2|exonic;chr1|-|116380065-116380114|1472_NM_001111061,NHLH2|exonic;	NA	1	1	1	-	116380065	116380114	NHLH2
ILMN_1780344	inclUTR	exome	0	1	chr17|-|39210881-39210930|884_NM_033032,KRTAP2-2|exonic;	NA	1	1	17	-	39210881	39210930	KRTAP2-2
ILMN_1676146	inclUTR	exome	0	1	chr17|-|39210959-39211008|884_NM_033032,KRTAP2-2|exonic;	NA	1	1	17	-	39210959	39211008	KRTAP2-2
ILMN_1781027	inclUTR	exome	0	1	chr8|-|143293458-143293507|209_NM_145003,TSNARE1|exonic;	MAF=0.0106007,Name=chr8_143293493	1	1	8	-	143293458	143293507	TSNARE1
ILMN_1695871	inclUTR	exome	0	7	chr1|+|232144724-232144773|294_NM_001164537,DISC1|exonic;chr1|+|232144728-232144777|294_NM_001164547,DISC1|exonic;chr1|+|232144727-232144776|294_NM_001164540,DISC1|exonic;chr1|+|232144725-232144774|294_NM_018662,DISC1|exonic;chr1|+|232144725-232144774|294_NM_001164538,DISC1|exonic;chr1|+|232144722-232144771|36_NR_028393,TSNAX-DISC1|exonic;chr1|+|232144726-232144775|294_NM_001164541,DISC1|exonic;	MAF=0.0141343,Name=chr1_232144739;MAF=0.0141343,Name=chr1_232144739;MAF=0.0141343,Name=chr1_232144739;MAF=0.0141343,Name=chr1_232144739;MAF=0.0141343,Name=chr1_232144739;MAF=0.0141343,Name=chr1_232144739;MAF=0.0141343,Name=chr1_232144739	1	1	1	+	232144722	232144777	DISC1,TSNAX-DISC1
ILMN_1726104	inclUTR	exome	0	1	chr11|-|71821603-71821649:71822202-71822205|1132_NM_014042,C11orf51|exonic;	NA	1	1	11	-	71821603	71822205	C11orf51
ILMN_1673950	inclUTR	exome	0	2	chr4|+|77231910-77231959|1174_NM_003943,STBD1|exonic;chr4|+|77231905-77231954|146_NM_001242939,FAM47E-STBD1|exonic;	NA	1	1	4	+	77231905	77231959	STBD1,FAM47E-STBD1
ILMN_1789909	inclUTR	exome	0	2	chr5|-|179289334-179289383|30_NM_015043,TBC1D9B|exonic;chr5|-|179289334-179289383|30_NM_198868,TBC1D9B|exonic;	NA	1	1	5	-	179289334	179289383	TBC1D9B
ILMN_2390227	inclUTR	exome	0	2	chr5|-|179289213-179289262|30_NM_015043,TBC1D9B|exonic;chr5|-|179289213-179289262|30_NM_198868,TBC1D9B|exonic;	NA	1	1	5	-	179289213	179289262	TBC1D9B
ILMN_2179739	inclUTR	exome	0	1	chr17|-|40336088-40336137|892_NM_001524,HCRT|exonic;	NA	1	1	17	-	40336088	40336137	HCRT
ILMN_3308005	inclUTR	exome	0	1	chr5|-|54466391-54466440|1000_NR_029960,MIR449A|exonic;	NA	1	1	5	-	54466391	54466440	MIR449A
ILMN_1657873	inclUTR	exome	0	1	chr13|-|21353456-21353505|93_NM_022459,XPO4|exonic;	NA	1	1	13	-	21353456	21353505	XPO4
ILMN_3228056	inclUTR	exome	0	1	chr1|+|4001143-4001192|615_NR_040065,LOC728716|exonic;	NA	1	1	1	+	4001143	4001192	LOC728716
ILMN_2314244	inclUTR	exome	0	3	chr12|+|7023122-7023171|638_NM_001135217,LRRC23|exonic;chr12|+|7023122-7023171|638_NM_201650,LRRC23|exonic;chr12|+|7023123-7023172|638_NM_006992,LRRC23|exonic;	MAF=0.300353,Name=chr12_7023123;MAF=0.300353,Name=chr12_7023123;MAF=0.300353,Name=chr12_7023123	1	1	12	+	7023122	7023172	LRRC23
ILMN_1753404	inclUTR	exome	0	2	chr12|+|7022128-7022177|638_NM_201650,LRRC23|exonic;chr12|+|7022128-7022177|638_NM_001135217,LRRC23|exonic;	NA	1	1	12	+	7022128	7022177	LRRC23
ILMN_1673042	inclUTR	exome	0	1	chr16|+|24579142-24579191|772_NM_006910,RBBP6|exonic;	NA	1	1	16	+	24579142	24579191	RBBP6
ILMN_1730229	inclUTR	exome	0	2	chr15|+|57842740-57842789|15_NM_032866,CGNL1|exonic;chr15|+|57842739-57842788|15_NM_001252335,CGNL1|exonic;	NA	1	1	15	+	57842739	57842789	CGNL1
ILMN_1788099	inclUTR	exome	0	2	chr19|-|18417962-18418011|725_NM_012321,LSM4|exonic;chr19|-|18417962-18418011|725_NM_001252129,LSM4|exonic;	NA	1	1	19	-	18417962	18418011	LSM4
ILMN_3308500	inclUTR	exome	0	1	chr11|-|61559983-61560032|1054_NR_030342,MIR611|exonic;	NA	1	1	11	-	61559983	61560032	MIR611
ILMN_1781816	inclUTR	exome	0	1	chr20|-|40031892-40031941|111_NM_032221,CHD6|exonic;	NA	1	1	20	-	40031892	40031941	CHD6
ILMN_2345015	inclUTR	exome	0	3	chr9|-|130883016-130883065|1583_NR_027811,PTGES2|exonic;chr9|-|130883016-130883065|1583_NR_027812,PTGES2|exonic;chr9|-|130883016-130883065|1583_NM_025072,PTGES2|exonic;	NA	1	1	9	-	130883016	130883065	PTGES2
ILMN_2345016	inclUTR	exome	0	3	chr9|-|130883518-130883552:130884640-130884655|1583_NR_027811,PTGES2|exonic;chr9|-|130883518-130883552:130884640-130884655|1583_NR_027812,PTGES2|exonic;chr9|-|130883518-130883552:130884640-130884655|1583_NM_025072,PTGES2|exonic;	NA	1	1	9	-	130883518	130884655	PTGES2
ILMN_3259726	inclUTR	exome	0	1	chr6|-|116866667-116866716|1476_NM_001139444,BET3L|exonic;	NA	1	1	6	-	116866667	116866716	BET3L
ILMN_1812777	inclUTR	exome	0	2	chr2|+|86439758-86439807|1244_NM_145644,MRPL35|exonic;chr2|+|86439759-86439808|1244_NM_016622,MRPL35|exonic;	NA	1	1	2	+	86439758	86439808	MRPL35
ILMN_1753016	inclUTR	exome	0	1	chr2|+|86439321-86439370|1244_NM_016622,MRPL35|exonic;	NA	1	1	2	+	86439321	86439370	MRPL35
ILMN_2064237	inclUTR	exome	0	1	chr1|+|111895397-111895446|1438_NM_181643,C1orf88|exonic;	NA	1	1	1	+	111895397	111895446	C1orf88
ILMN_1810901	inclUTR	exome	0	1	chr19|+|12924189-12924238|683_NM_006397,RNASEH2A|exonic;	NA	1	1	19	+	12924189	12924238	RNASEH2A
ILMN_1698605	inclUTR	exome	0	1	chr3|+|14184775-14184824|693_NM_024334,TMEM43|exonic;	NA	1	1	3	+	14184775	14184824	TMEM43
ILMN_1739133	inclUTR	exome	0	3	chr8|+|67809059-67809108|1102_NM_001136161,C8orf45|exonic;chr8|+|67809059-67809108|1102_NM_173518,C8orf45|exonic;chr8|+|67809059-67809108|1102_NM_001136160,C8orf45|exonic;	NA	1	1	8	+	67809059	67809108	C8orf45
ILMN_1804137	inclUTR	exome	0	2	chrX|-|138809012-138809061|1644_NM_001010986,ATP11C|exonic;chrX|-|138809012-138809061|1644_NM_173694,ATP11C|exonic;	NA	1	1	X	-	138809012	138809061	ATP11C
ILMN_3246292	inclUTR	exome	0	1	chr17|+|27049902-27049917:27050588-27050622|791_NM_000984,RPL23A|exonic;	NA	1	1	17	+	27049902	27050622	RPL23A
ILMN_1756826	inclUTR	exome	0	1	chr2|+|39103190-39103239|883_NM_001145450,MORN2|exonic;	NA	1	1	2	+	39103190	39103239	MORN2
ILMN_1711166	inclUTR	exome	0	1	chr1|-|3547628-3547677|612_NM_017818,WRAP73|exonic;	NA	1	1	1	-	3547628	3547677	WRAP73
ILMN_1678086	inclUTR	exome	0	1	chr2|+|132290605-132290642:132290841-132290853|1594_NM_138770,CCDC74A|exonic;	NA	1	1	2	+	132290605	132290853	CCDC74A
ILMN_1657288	inclUTR	exome	0	1	chr6|-|58287640-58287689|1029_NR_003660,GUSBP4|exonic;	NA	1	1	6	-	58287640	58287689	GUSBP4
ILMN_1697309	inclUTR	exome	0	1	chr7|+|74188427-74188450:74191612-74191638|1151_NM_000265,NCF1|exonic;	NA	1	1	7	+	74188427	74191638	NCF1
ILMN_1772644	inclUTR	exome	0	1	chr11|-|62369696-62369745|1060_NM_153265,EML3|exonic;	NA	1	1	11	-	62369696	62369745	EML3
ILMN_3308652	inclUTR	exome	0	1	chr2|+|189162264-189162313|2028_NR_030287,MIR561|exonic;	NA	1	1	2	+	189162264	189162313	MIR561
ILMN_2246154	inclUTR	exome	0	2	chr6_cox_hap2|-|62025-62074|585_NM_052923,SCAND3|exonic;chr6|-|28539821-28539870|802_NM_052923,SCAND3|exonic;	NA	1	1	6	-	28539821	28539870	SCAND3
ILMN_1758244	inclUTR	exome	0	2	chr6|-|28540460-28540509|802_NM_052923,SCAND3|exonic;chr6_cox_hap2|-|62664-62713|585_NM_052923,SCAND3|exonic;	NA	1	1	6	-	28540460	28540509	SCAND3
ILMN_2070477	inclUTR	exome	0	1	chr6|+|42048368-42048417|905_NM_138572,TAF8|exonic;	NA	1	1	6	+	42048368	42048417	TAF8
ILMN_1779324	inclUTR	exome	0	1	chr5|+|54404220-54404222:54405848-54405895|1000_NM_006144,GZMA|exonic;	NA	1	1	5	+	54404220	54405895	GZMA
ILMN_1705522	inclUTR	exome	0	1	chr8|+|101170789-101170838|169_NM_003114,SPAG1|exonic;	NA	1	1	8	+	101170789	101170838	SPAG1
ILMN_1670746	inclUTR	exome	0	1	chr2|-|198646583-198646589:198650706-198650749|2100_NM_197970,BOLL|exonic;	NA	1	1	2	-	198646583	198650749	BOLL
ILMN_2342174	inclUTR	exome	0	4	chr6|-|110423041-110423090|178_NM_001024936,WASF1|exonic;chr6|-|110423041-110423090|178_NM_001024934,WASF1|exonic;chr6|-|110423041-110423090|178_NM_001024935,WASF1|exonic;chr6|-|110423041-110423090|178_NM_003931,WASF1|exonic;	NA	1	1	6	-	110423041	110423090	WASF1
ILMN_1798187	inclUTR	exome	0	5	chr17|+|47906235-47906284|950_NM_007067,KAT7|exonic;chr17|+|47906238-47906287|950_NM_001199158,KAT7|exonic;chr17|+|47906237-47906286|950_NM_001199157,KAT7|exonic;chr17|+|47906236-47906285|950_NM_001199155,KAT7|exonic;chr17|+|47906237-47906286|950_NM_001199156,KAT7|exonic;	NA	1	1	17	+	47906235	47906287	KAT7
ILMN_1798931	inclUTR	exome	0	3	chr4|+|71347931-71347980|1129_NM_152291,MUC7|exonic;chr4|+|71347930-71347979|1129_NM_001145007,MUC7|exonic;chr4|+|71347930-71347979|17_NM_001145006,MUC7|exonic;	NA	1	1	4	+	71347930	71347980	MUC7
ILMN_2092077	inclUTR	exome	0	1	chr7|+|142836625-142836674|1674_NM_002652,PIP|exonic;	NA	1	1	7	+	142836625	142836674	PIP
ILMN_1747172	inclUTR	exome	0	2	chr1|-|247200997-247201046|308_NM_033213,ZNF670|exonic;chr1|-|247200997-247201046|308_NM_001204220,ZNF670|exonic;	NA	1	1	1	-	247200997	247201046	ZNF670
ILMN_2085446	inclUTR	exome	0	2	chr1|-|247200551-247200600|308_NM_001204220,ZNF670|exonic;chr1|-|247200551-247200600|308_NM_033213,ZNF670|exonic;	MAF=0.0212014,Name=chr1_247200576;MAF=0.0212014,Name=chr1_247200576	1	1	1	-	247200551	247200600	ZNF670
ILMN_1762327	inclUTR	exome	0	1	chr13|-|52345134-52345183|984_NM_001031719,DHRS12|exonic;	NA	1	1	13	-	52345134	52345183	DHRS12
ILMN_1740494	inclUTR	exome	0	2	chr5|+|140250685-140250734|206_NM_018902,PCDHA11|exonic;chr5|+|140250685-140250734|1655_NM_031861,PCDHA11|exonic;	NA	1	1	5	+	140250685	140250734	PCDHA11
ILMN_1662154	inclUTR	exome	0	1	chr11|+|64360888-64360937|1076_NM_144585,SLC22A12|exonic;	NA	1	1	11	+	64360888	64360937	SLC22A12
ILMN_1766083	inclUTR	exome	0	2	chr11|+|64369633-64369682|1076_NM_153378,SLC22A12|exonic;chr11|+|64369633-64369682|1076_NM_144585,SLC22A12|exonic;	NA	1	1	11	+	64369633	64369682	SLC22A12
ILMN_1749212	inclUTR	exome	0	4	chr20|-|48760094-48760143|119_NM_199203,TMEM189-UBE2V1|exonic;chr20|-|48760096-48760145|119_NR_027889,TMEM189|exonic;chr20|-|48760096-48760145|119_NM_001162505,TMEM189|exonic;chr20|-|48760096-48760145|119_NM_199129,TMEM189|exonic;	NA	1	1	20	-	48760094	48760145	TMEM189-UBE2V1,TMEM189
ILMN_1677446	inclUTR	exome	0	4	chr20|-|48744654-48744703|119_NM_001162505,TMEM189|exonic;chr20|-|48744654-48744703|119_NR_027889,TMEM189|exonic;chr20|-|48744652-48744701|119_NM_199203,TMEM189-UBE2V1|exonic;chr20|-|48744654-48744703|119_NM_199129,TMEM189|exonic;	NA	1	1	20	-	48744652	48744703	TMEM189,TMEM189-UBE2V1
ILMN_1760714	inclUTR	exome	0	1	chr11|+|75113475-75113490:75115063-75115097|1158_NM_001005,RPS3|exonic;	NA	1	1	11	+	75113475	75115097	RPS3
ILMN_1804568	inclUTR	exome	0	1	chr5|-|78670421-78670470|148_NM_004272,HOMER1|exonic;	NA	1	1	5	-	78670421	78670470	HOMER1
ILMN_1699384	inclUTR	exome	0	1	chr6|+|42974380-42974417:42974648-42974660|912_NM_006245,PPP2R5D|exonic;	NA	1	1	6	+	42974380	42974660	PPP2R5D
ILMN_1674782	inclUTR	exome	0	1	chr2|-|177494602-177494651|1939_NR_040001,LOC375295|exonic;	NA	1	1	2	-	177494602	177494651	LOC375295
ILMN_2396947	inclUTR	exome	0	2	chr17|-|40725018-40725042:40725124-40725149|895_NM_016556,PSMC3IP|exonic;chr17|-|40725018-40725042:40725124-40725149|895_NM_013290,PSMC3IP|exonic;	NA	1	1	17	-	40725018	40725149	PSMC3IP
ILMN_2396948	inclUTR	exome	0	2	chr17|-|40726141-40726190|895_NM_013290,PSMC3IP|exonic;chr17|-|40726141-40726190|895_NM_016556,PSMC3IP|exonic;	NA	1	1	17	-	40726141	40726190	PSMC3IP
ILMN_1674670	inclUTR	exome	0	1	chr12|+|107974733-107974782|21_NM_001017523,BTBD11|exonic;	MAF=0.0141343,Name=chr12_107974744	1	1	12	+	107974733	107974782	BTBD11
ILMN_1716524	inclUTR	exome	0	1	chr3|+|128533463-128533512|195_NM_004637,RAB7A|exonic;	NA	1	1	3	+	128533463	128533512	RAB7A
ILMN_1794740	inclUTR	exome	0	4	chr11|+|838481-838530|591_NM_139030,CD151|exonic;chr11|+|838480-838529|591_NM_004357,CD151|exonic;chr11|+|838480-838529|591_NM_139029,CD151|exonic;chr11|+|838481-838530|591_NM_001039490,CD151|exonic;	NA	1	1	11	+	838480	838530	CD151
ILMN_1768732	inclUTR	exome	0	2	chr2|+|214181959-214182008|34_NM_024532,SPAG16|exonic;chr2|+|214181959-214182008|277_NM_001025436,SPAG16|exonic;	NA	1	1	2	+	214181959	214182008	SPAG16
ILMN_1742135	inclUTR	exome	0	1	chr2|+|214182617-214182666|277_NM_001025436,SPAG16|exonic;	NA	1	1	2	+	214182617	214182666	SPAG16
ILMN_1700349	inclUTR	exome	0	2	chr19|-|41197661-41197710|899_NM_001142555,ADCK4|exonic;chr19|-|41197661-41197710|899_NM_024876,ADCK4|exonic;	NA	1	1	19	-	41197661	41197710	ADCK4
ILMN_1736238	inclUTR	exome	0	1	chr6|+|42931168-42931187:42931272-42931302|912_NM_018960,GNMT|exonic;	NA	1	1	6	+	42931168	42931302	GNMT
ILMN_1756989	inclUTR	exome	0	1	chr1|+|22929696-22929745|759_NM_020526,EPHA8|exonic;	NA	1	1	1	+	22929696	22929745	EPHA8
ILMN_2125763	inclUTR	exome	0	1	chr3|-|50378764-50378813|969_NM_015896,ZMYND10|exonic;	MAF=0.0265018,Name=chr3_50378802	1	1	3	-	50378764	50378813	ZMYND10
ILMN_1703110	inclUTR	exome	0	1	chr2|+|223918415-223918464|2293_NM_080671,KCNE4|exonic;	NA	1	1	2	+	223918415	223918464	KCNE4
ILMN_1680156	inclUTR	exome	0	1	chrX|+|37850336-37850385|873_NM_012274,CXorf27|exonic;	NA	1	1	X	+	37850336	37850385	CXorf27
ILMN_1669645	inclUTR	exome	0	2	chr16|-|2139052-2139101|601_NM_001009944,PKD1|exonic;chr16|-|2139052-2139101|601_NM_000296,PKD1|exonic;	NA	1	1	16	-	2139052	2139101	PKD1
ILMN_1767869	inclUTR	exome	0	1	chr11|+|75111527-75111576|1158_NR_000005,SNORD15A|exonic;	NA	1	1	11	+	75111527	75111576	SNORD15A
ILMN_3241139	inclUTR	exome	0	1	chr20|+|2637585-2637634|605_NR_002738,SNORD57|exonic;	NA	1	1	20	+	2637585	2637634	SNORD57
ILMN_1656715	inclUTR	exome	0	1	chr7|-|11871533-11871582|10_NM_015204,THSD7A|exonic;	NA	1	1	7	-	11871533	11871582	THSD7A
ILMN_1709824	inclUTR	exome	0	2	chr5|+|140732119-140732168|1658_NM_032095,PCDHGB1|exonic;chr5|+|140732119-140732168|207_NM_018922,PCDHGB1|exonic;	NA	1	1	5	+	140732119	140732168	PCDHGB1
ILMN_1718202	inclUTR	exome	0	1	chr17|+|39241290-39241339|884_NM_033061,KRTAP4-7|exonic;	NA	1	1	17	+	39241290	39241339	KRTAP4-7
ILMN_1680432	inclUTR	exome	0	1	chr17|+|39240905-39240954|884_NM_033061,KRTAP4-7|exonic;	NA	1	1	17	+	39240905	39240954	KRTAP4-7
ILMN_1774432	inclUTR	exome	0	1	chr20|+|18744218-18744267|90_NM_080820,DTD1|exonic;	NA	1	1	20	+	18744218	18744267	DTD1
ILMN_1710847	inclUTR	exome	0	1	chrX|+|35820313-35820362|858_NM_001099921,MAGEB16|exonic;	NA	1	1	X	+	35820313	35820362	MAGEB16
ILMN_2043306	inclUTR	exome	0	2	chr2|+|120936241-120936290|188_NM_020909,EPB41L5|exonic;chr2|+|120936242-120936291|188_NM_001184937,EPB41L5|exonic;	NA	1	1	2	+	120936241	120936291	EPB41L5
ILMN_1770245	inclUTR	exome	0	2	chr2|+|120936042-120936091|188_NM_001184937,EPB41L5|exonic;chr2|+|120936041-120936090|188_NM_020909,EPB41L5|exonic;	NA	1	1	2	+	120936041	120936091	EPB41L5
ILMN_3309834	inclUTR	exome	0	1	chr1|-|236016310-236016359|2385_NR_031718,MIR1537|exonic;	NA	1	1	1	-	236016310	236016359	MIR1537
ILMN_1656338	inclUTR	exome	0	4	chr19|-|5206446-5206495|9_NM_130855,PTPRS|exonic;chr19|-|5206446-5206495|9_NM_130854,PTPRS|exonic;chr19|-|5206446-5206495|9_NM_130853,PTPRS|exonic;chr19|-|5206446-5206495|9_NM_002850,PTPRS|exonic;	NA	1	1	19	-	5206446	5206495	PTPRS
ILMN_1783728	inclUTR	exome	0	3	chr7|-|45139926-45139975|929_NM_004749,TBRG4|exonic;chr7|-|45139926-45139975|929_NM_199122,TBRG4|exonic;chr7|-|45139926-45139975|929_NM_030900,TBRG4|exonic;	NA	1	1	7	-	45139926	45139975	TBRG4
ILMN_1684352	inclUTR	exome	0	2	chr1|-|117654070-117654119|1482_NM_025188,TRIM45|exonic;chr1|-|117654070-117654119|1482_NM_001145635,TRIM45|exonic;	MAF=0.0229682,Name=chr1_117654083,chr1_117654113;MAF=0.0229682,Name=chr1_117654083,chr1_117654113	1	1	1	-	117654070	117654119	TRIM45
ILMN_3247064	inclUTR	exome	0	1	chr1|-|31732721-31732770|827_NM_004814,SNRNP40|exonic;	NA	1	1	1	-	31732721	31732770	SNRNP40
ILMN_1698608	inclUTR	exome	0	2	chr11|+|71900676-71900725|1133_NM_016724,FOLR1|exonic;chr11|+|71900676-71900725|1133_NM_016725,FOLR1|exonic;	NA	1	1	11	+	71900676	71900725	FOLR1
ILMN_1766110	inclUTR	exome	0	3	chrX|+|133547617-133547666|1603_NM_032335,PHF6|exonic;chrX|+|133547617-133547666|200_NM_001015877,PHF6|exonic;chrX|+|133547617-133547666|200_NM_032458,PHF6|exonic;	NA	1	1	X	+	133547617	133547666	PHF6
ILMN_1794017	inclUTR	exome	0	1	chr19|-|40928568-40928617|897_NM_013376,SERTAD1|exonic;	NA	1	1	19	-	40928568	40928617	SERTAD1
ILMN_1753502	inclUTR	exome	0	2	chr3|-|118619806-118619855|186_NM_001015887,IGSF11|exonic;chr3|-|118619806-118619855|186_NM_152538,IGSF11|exonic;	NA	1	1	3	-	118619806	118619855	IGSF11
ILMN_1672693	inclUTR	exome	0	1	chr3|-|118753383-118753432|186_NM_001015887,IGSF11|exonic;	NA	1	1	3	-	118753383	118753432	IGSF11
ILMN_1741159	inclUTR	exome	0	2	chr10|+|30750314-30750363|819_NM_005204,MAP3K8|exonic;chr10|+|30750315-30750364|819_NM_001244134,MAP3K8|exonic;	NA	1	1	10	+	30750314	30750364	MAP3K8
ILMN_1773126	inclUTR	exome	0	1	chr10|+|127697059-127697108|194_NM_145235,FANK1|exonic;	NA	1	1	10	+	127697059	127697108	FANK1
ILMN_1731729	inclUTR	exome	0	2	chr5|+|68805622-68805646:68809774-68809799|138_NM_002538,OCLN|exonic;chr5|+|68805622-68805646:68809774-68809799|138_NM_001205254,OCLN|exonic;	NA	1	1	5	+	68805622	68809799	OCLN
ILMN_1651916	inclUTR	exome	0	1	chr5|+|68788669-68788718|138_NM_001205254,OCLN|exonic;	NA	1	1	5	+	68788669	68788718	OCLN
ILMN_2228035	inclUTR	exome	0	1	chr4|-|11400146-11400195|83_NM_005114,HS3ST1|exonic;	MAF=0.0141343,Name=chr4_11400174	1	1	4	-	11400146	11400195	HS3ST1
ILMN_1873620	inclUTR	exome	0	2	chr10|+|82281049-82281098|1212_NM_001128309,TSPAN14|exonic;chr10|+|82281046-82281095|1212_NM_030927,TSPAN14|exonic;	NA	1	1	10	+	82281046	82281098	TSPAN14
ILMN_1679577	inclUTR	exome	0	2	chr14|-|99879331-99879380|168_NM_032233,SETD3|exonic;chr14|-|99879335-99879384|168_NM_199123,SETD3|exonic;	NA	1	1	14	-	99879331	99879384	SETD3
ILMN_1724504	inclUTR	exome	0	1	chr14|-|99864159-99864208|168_NM_032233,SETD3|exonic;	NA	1	1	14	-	99864159	99864208	SETD3
ILMN_1789751	inclUTR	exome	0	2	chr3|+|158547266-158547315|1794_NM_001167903,MFSD1|exonic;chr3|+|158547265-158547314|1794_NM_022736,MFSD1|exonic;	NA	1	1	3	+	158547265	158547315	MFSD1
ILMN_1752750	inclUTR	exome	0	6	chrX|-|138664105-138664154|205_NM_001171877,MCF2|exonic;chrX|-|138664105-138664154|205_NM_001099855,MCF2|exonic;chrX|-|138664105-138664154|205_NM_005369,MCF2|exonic;chrX|-|138664105-138664154|205_NM_001171876,MCF2|exonic;chrX|-|138664105-138664154|205_NM_001171879,MCF2|exonic;chrX|-|138664105-138664154|205_NM_001171878,MCF2|exonic;	NA	1	1	X	-	138664105	138664154	MCF2
ILMN_1796423	inclUTR	exome	0	1	chr9|-|139889165-139889214|1652_NM_004669,CLIC3|exonic;	NA	1	1	9	-	139889165	139889214	CLIC3
ILMN_2342554	inclUTR	exome	0	3	chr3|+|111719731-111719780|1437_NM_001008272,TAGLN3|exonic;chr3|+|111719732-111719781|1437_NM_001008273,TAGLN3|exonic;chr3|+|111719731-111719780|1437_NM_013259,TAGLN3|exonic;	NA	1	1	3	+	111719731	111719781	TAGLN3
ILMN_1698179	inclUTR	exome	0	3	chr3|+|111732531-111732580|1437_NM_013259,TAGLN3|exonic;chr3|+|111732532-111732581|1437_NM_001008273,TAGLN3|exonic;chr3|+|111732531-111732580|1437_NM_001008272,TAGLN3|exonic;	NA	1	1	3	+	111732531	111732581	TAGLN3
ILMN_2064355	inclUTR	exome	0	1	chr3|-|182895948-182895997|247_NM_015078,MCF2L2|exonic;	NA	1	1	3	-	182895948	182895997	MCF2L2
